Year,Units,general.territorio,Value
2010,UNIDAD_MEDIDA.PT,ES,18.74
2011,UNIDAD_MEDIDA.PT,ES,18.46
2012,UNIDAD_MEDIDA.PT,ES,18.12
2013,UNIDAD_MEDIDA.PT,ES,18.04
2014,UNIDAD_MEDIDA.PT,ES,16.57
2015,UNIDAD_MEDIDA.PT,ES,15.92
2016,UNIDAD_MEDIDA.PT,ES,14.23
2017,UNIDAD_MEDIDA.PT,ES,14.13
2018,UNIDAD_MEDIDA.PT,ES,13.53
2010,UNIDAD_MEDIDA.PT,ES70,48.17
2011,UNIDAD_MEDIDA.PT,ES70,53.59
2012,UNIDAD_MEDIDA.PT,ES70,55.19
2013,UNIDAD_MEDIDA.PT,ES70,63
2014,UNIDAD_MEDIDA.PT,ES70,54.3
2015,UNIDAD_MEDIDA.PT,ES70,56.8
2016,UNIDAD_MEDIDA.PT,ES70,52.73
2017,UNIDAD_MEDIDA.PT,ES70,54.38
2018,UNIDAD_MEDIDA.PT,ES70,54.71
