Year,Units,general.territorio,Value
2010,UNIDAD_MEDIDA.PER_100000_POP,ES,6.78
2012,UNIDAD_MEDIDA.PER_100000_POP,ES70,9.03
2017,UNIDAD_MEDIDA.PER_100000_POP,ES,7.91
2015,UNIDAD_MEDIDA.PER_100000_POP,ES,7.76
2012,UNIDAD_MEDIDA.PER_100000_POP,ES,7.57
2010,UNIDAD_MEDIDA.PER_100000_POP,ES70,7.60
2018,UNIDAD_MEDIDA.PER_100000_POP,ES,7.57
2014,UNIDAD_MEDIDA.PER_100000_POP,ES70,8.40
2016,UNIDAD_MEDIDA.PER_100000_POP,ES,7.68
2015,UNIDAD_MEDIDA.PER_100000_POP,ES70,8.93
2011,UNIDAD_MEDIDA.PER_100000_POP,ES70,6.85
2013,UNIDAD_MEDIDA.PER_100000_POP,ES,8.31
2016,UNIDAD_MEDIDA.PER_100000_POP,ES70,8.54
2014,UNIDAD_MEDIDA.PER_100000_POP,ES,8.42
2013,UNIDAD_MEDIDA.PER_100000_POP,ES70,8.77
2017,UNIDAD_MEDIDA.PER_100000_POP,ES70,9.25
2011,UNIDAD_MEDIDA.PER_100000_POP,ES,6.80
2018,UNIDAD_MEDIDA.PER_100000_POP,ES70,8.82
