Year,Units,general.territorio,Value
2016,UNIDAD_MEDIDA.OVERNIGHT_STAY,ES,12.78
2017,UNIDAD_MEDIDA.OVERNIGHT_STAY,ES,13.62
2018,UNIDAD_MEDIDA.OVERNIGHT_STAY,ES,13.20
2019,UNIDAD_MEDIDA.OVERNIGHT_STAY,ES,12.61
2020,UNIDAD_MEDIDA.OVERNIGHT_STAY,ES,3.12
2021,UNIDAD_MEDIDA.OVERNIGHT_STAY,ES,5.37
2022,UNIDAD_MEDIDA.OVERNIGHT_STAY,ES,11.29
2023,UNIDAD_MEDIDA.OVERNIGHT_STAY,ES,12.71
2016,UNIDAD_MEDIDA.OVERNIGHT_STAY,ES70,59.20
2017,UNIDAD_MEDIDA.OVERNIGHT_STAY,ES70,61.26
2018,UNIDAD_MEDIDA.OVERNIGHT_STAY,ES70,58.39
2019,UNIDAD_MEDIDA.OVERNIGHT_STAY,ES70,55.53
2020,UNIDAD_MEDIDA.OVERNIGHT_STAY,ES70,16.44
2021,UNIDAD_MEDIDA.OVERNIGHT_STAY,ES70,24.51
2022,UNIDAD_MEDIDA.OVERNIGHT_STAY,ES70,52.30
2023,UNIDAD_MEDIDA.OVERNIGHT_STAY,ES70,58.27
