Year,Units,general.territorio,Value
2020,UNIDAD_MEDIDA.IX,ES,0.99
2021,UNIDAD_MEDIDA.IX,ES,1.01
2022,UNIDAD_MEDIDA.IX,ES,1.03
2023,UNIDAD_MEDIDA.IX,ES,1.03
2020,UNIDAD_MEDIDA.IX,ES70,0.95
2021,UNIDAD_MEDIDA.IX,ES70,1.00
2022,UNIDAD_MEDIDA.IX,ES70,0.99
2023,UNIDAD_MEDIDA.IX,ES70,1.01
