Year,Units,general.territorio,Value
2010,UNIDAD_MEDIDA.PT,ES,1.94
2011,UNIDAD_MEDIDA.PT,ES,1.77
2012,UNIDAD_MEDIDA.PT,ES,1.10
2013,UNIDAD_MEDIDA.PT,ES,1.03
2014,UNIDAD_MEDIDA.PT,ES,0.34
2015,UNIDAD_MEDIDA.PT,ES,1.01
2016,UNIDAD_MEDIDA.PT,ES,0.88
2017,UNIDAD_MEDIDA.PT,ES,0.33
2018,UNIDAD_MEDIDA.PT,ES,0.08
2019,UNIDAD_MEDIDA.PT,ES,-0.70
2020,UNIDAD_MEDIDA.PT,ES,-7.294
2021,UNIDAD_MEDIDA.PT,ES,4.03
2022,UNIDAD_MEDIDA.PT,ES,3.01
2010,UNIDAD_MEDIDA.PT,ES70,2.58
2011,UNIDAD_MEDIDA.PT,ES70,1.43
2012,UNIDAD_MEDIDA.PT,ES70,1.35
2013,UNIDAD_MEDIDA.PT,ES70,0.12
2014,UNIDAD_MEDIDA.PT,ES70,-0.30
2015,UNIDAD_MEDIDA.PT,ES70,-0.53
2016,UNIDAD_MEDIDA.PT,ES70,0.39
2017,UNIDAD_MEDIDA.PT,ES70,0.27
2018,UNIDAD_MEDIDA.PT,ES70,-0.45
2019,UNIDAD_MEDIDA.PT,ES70,-1.93
2020,UNIDAD_MEDIDA.PT,ES70,-12.38
2021,UNIDAD_MEDIDA.PT,ES70,6.28
2022,UNIDAD_MEDIDA.PT,ES70,4.44
