Year,Units,general.territorio,Value
2010,UNIDAD_MEDIDA.PT,ES,19.48
2011,UNIDAD_MEDIDA.PT,ES,19.37
2012,UNIDAD_MEDIDA.PT,ES,19.69
2013,UNIDAD_MEDIDA.PT,ES,19.30
2014,UNIDAD_MEDIDA.PT,ES,20.45
2015,UNIDAD_MEDIDA.PT,ES,20.23
2016,UNIDAD_MEDIDA.PT,ES,20.18
2017,UNIDAD_MEDIDA.PT,ES,20.62
2018,UNIDAD_MEDIDA.PT,ES,20.23
2019,UNIDAD_MEDIDA.PT,ES,19.49
2010,UNIDAD_MEDIDA.PT,ES70,23.80
2011,UNIDAD_MEDIDA.PT,ES70,20.60
2012,UNIDAD_MEDIDA.PT,ES70,20.10
2013,UNIDAD_MEDIDA.PT,ES70,21.10
2014,UNIDAD_MEDIDA.PT,ES70,21.70
2015,UNIDAD_MEDIDA.PT,ES70,24.40
2016,UNIDAD_MEDIDA.PT,ES70,20.60
2017,UNIDAD_MEDIDA.PT,ES70,22.90
2018,UNIDAD_MEDIDA.PT,ES70,23.70
2019,UNIDAD_MEDIDA.PT,ES70,18.8
