Year,Units,general.territorio,Value
2010,UNIDAD_MEDIDA.PER_100000_POP,ES,255.85
2011,UNIDAD_MEDIDA.PER_100000_POP,ES,253.18
2012,UNIDAD_MEDIDA.PER_100000_POP,ES,261.08
2013,UNIDAD_MEDIDA.PER_100000_POP,ES,252.15
2014,UNIDAD_MEDIDA.PER_100000_POP,ES,252.70
2015,UNIDAD_MEDIDA.PER_100000_POP,ES,267.61
2016,UNIDAD_MEDIDA.PER_100000_POP,ES,257.87
2017,UNIDAD_MEDIDA.PER_100000_POP,ES,263.18
2018,UNIDAD_MEDIDA.PER_100000_POP,ES,258.64
2019,UNIDAD_MEDIDA.PER_100000_POP,ES,247.56
2020,UNIDAD_MEDIDA.PER_100000_POP,ES,253.09
2021,UNIDAD_MEDIDA.PER_100000_POP,ES,251.83
2010,UNIDAD_MEDIDA.PER_100000_POP,ES70,162.63
2011,UNIDAD_MEDIDA.PER_100000_POP,ES70,162.54
2012,UNIDAD_MEDIDA.PER_100000_POP,ES70,165.71
2013,UNIDAD_MEDIDA.PER_100000_POP,ES70,147.60
2014,UNIDAD_MEDIDA.PER_100000_POP,ES70,164.65
2015,UNIDAD_MEDIDA.PER_100000_POP,ES70,192.31
2016,UNIDAD_MEDIDA.PER_100000_POP,ES70,198.02
2017,UNIDAD_MEDIDA.PER_100000_POP,ES70,196.34
2018,UNIDAD_MEDIDA.PER_100000_POP,ES70,212.40
2019,UNIDAD_MEDIDA.PER_100000_POP,ES70,192.5
2020,UNIDAD_MEDIDA.PER_100000_POP,ES70,201.24
2021,UNIDAD_MEDIDA.PER_100000_POP,ES70,212.93
