Year,Units,general.territorio,Value
2010,UNIDAD_MEDIDA.IX,ES,1.07
2011,UNIDAD_MEDIDA.IX,ES,1.07
2012,UNIDAD_MEDIDA.IX,ES,1.08
2013,UNIDAD_MEDIDA.IX,ES,1.08
2014,UNIDAD_MEDIDA.IX,ES,1.08
2015,UNIDAD_MEDIDA.IX,ES,1.08
2016,UNIDAD_MEDIDA.IX,ES,1.10
2017,UNIDAD_MEDIDA.IX,ES,1.11
2018,UNIDAD_MEDIDA.IX,ES,1.12
2019,UNIDAD_MEDIDA.IX,ES,1.13
2020,UNIDAD_MEDIDA.IX,ES,1.14
2021,UNIDAD_MEDIDA.IX,ES,1.15
2022,UNIDAD_MEDIDA.IX,ES,1.16
2023,UNIDAD_MEDIDA.IX,ES,1.18
2010,UNIDAD_MEDIDA.IX,ES70,1.04
2011,UNIDAD_MEDIDA.IX,ES70,1.04
2012,UNIDAD_MEDIDA.IX,ES70,1.05
2013,UNIDAD_MEDIDA.IX,ES70,1.05
2014,UNIDAD_MEDIDA.IX,ES70,1.05
2015,UNIDAD_MEDIDA.IX,ES70,1.06
2016,UNIDAD_MEDIDA.IX,ES70,1.06
2017,UNIDAD_MEDIDA.IX,ES70,1.08
2018,UNIDAD_MEDIDA.IX,ES70,1.09
2019,UNIDAD_MEDIDA.IX,ES70,1.10
2020,UNIDAD_MEDIDA.IX,ES70,1.11
2021,UNIDAD_MEDIDA.IX,ES70,1.13
2022,UNIDAD_MEDIDA.IX,ES70,1.14
2023,UNIDAD_MEDIDA.IX,ES70,1.19
