Year,Units,general.territorio,Value
2010,UNIDAD_MEDIDA.PT,ES,0.77
2011,UNIDAD_MEDIDA.PT,ES,1.17
2012,UNIDAD_MEDIDA.PT,ES,0.18
2013,UNIDAD_MEDIDA.PT,ES,0.91
2014,UNIDAD_MEDIDA.PT,ES,0.81
2015,UNIDAD_MEDIDA.PT,ES,0.61
2016,UNIDAD_MEDIDA.PT,ES,0.82
2017,UNIDAD_MEDIDA.PT,ES,0.80
2018,UNIDAD_MEDIDA.PT,ES,0.69
2019,UNIDAD_MEDIDA.PT,ES,0.30
2020,UNIDAD_MEDIDA.PT,ES,0.58
2010,UNIDAD_MEDIDA.PT,ES70,0.02
2011,UNIDAD_MEDIDA.PT,ES70,0.1
2012,UNIDAD_MEDIDA.PT,ES70,0.02
2013,UNIDAD_MEDIDA.PT,ES70,0.06
2014,UNIDAD_MEDIDA.PT,ES70,0.01
2015,UNIDAD_MEDIDA.PT,ES70,0.06
2016,UNIDAD_MEDIDA.PT,ES70,0.07
2017,UNIDAD_MEDIDA.PT,ES70,-0.22
2018,UNIDAD_MEDIDA.PT,ES70,0.27
2019,UNIDAD_MEDIDA.PT,ES70,0.00
2020,UNIDAD_MEDIDA.PT,ES70,-0.06
2021,UNIDAD_MEDIDA.PT,ES70,-0.17
