Year,Units,general.territorio,Value
2011,UNIDAD_MEDIDA.PT,ES,28.09
2012,UNIDAD_MEDIDA.PT,ES,28.78
2013,UNIDAD_MEDIDA.PT,ES,29.34
2014,UNIDAD_MEDIDA.PT,ES,29.42
2015,UNIDAD_MEDIDA.PT,ES,30.35
2016,UNIDAD_MEDIDA.PT,ES,30.31
2017,UNIDAD_MEDIDA.PT,ES,30.92
2018,UNIDAD_MEDIDA.PT,ES,31.91
2019,UNIDAD_MEDIDA.PT,ES,33.73
2020,UNIDAD_MEDIDA.PT,ES,36.48
2021,UNIDAD_MEDIDA.PT,ES,34.08
2022,UNIDAD_MEDIDA.PT,ES,36.26
2011,UNIDAD_MEDIDA.PT,ES70,26.43
2012,UNIDAD_MEDIDA.PT,ES70,39.28
2013,UNIDAD_MEDIDA.PT,ES70,39.39
2014,UNIDAD_MEDIDA.PT,ES70,29.72
2015,UNIDAD_MEDIDA.PT,ES70,27.76
2016,UNIDAD_MEDIDA.PT,ES70,32.24
2017,UNIDAD_MEDIDA.PT,ES70,35.01
2018,UNIDAD_MEDIDA.PT,ES70,28.04
2019,UNIDAD_MEDIDA.PT,ES70,33.38
2020,UNIDAD_MEDIDA.PT,ES70,20.23
2021,UNIDAD_MEDIDA.PT,ES70,25.78
2022,UNIDAD_MEDIDA.PT,ES70,29.90
2023,UNIDAD_MEDIDA.PT,ES70,30.35
