Year,Units,general.territorio,Value
2013,UNIDAD_MEDIDA.EUR_1000000,ES,6161.00
2014,UNIDAD_MEDIDA.EUR_1000000,ES,5924.00
2015,UNIDAD_MEDIDA.EUR_1000000,ES,6256.00
2016,UNIDAD_MEDIDA.EUR_1000000,ES,6673.00
2017,UNIDAD_MEDIDA.EUR_1000000,ES,7242.00
2018,UNIDAD_MEDIDA.EUR_1000000,ES,7733.00
2019,UNIDAD_MEDIDA.EUR_1000000,ES,8204.00
2020,UNIDAD_MEDIDA.EUR_1000000,ES,7984.00
2021,UNIDAD_MEDIDA.EUR_1000000,ES,9137.00
2022,UNIDAD_MEDIDA.EUR_1000000,ES,10065.00
2013,UNIDAD_MEDIDA.EUR_1000000,ES70,223.08
2014,UNIDAD_MEDIDA.EUR_1000000,ES70,212.09
2015,UNIDAD_MEDIDA.EUR_1000000,ES70,223.76
2016,UNIDAD_MEDIDA.EUR_1000000,ES70,234.95
2017,UNIDAD_MEDIDA.EUR_1000000,ES70,252.62
2018,UNIDAD_MEDIDA.EUR_1000000,ES70,272.19
2019,UNIDAD_MEDIDA.EUR_1000000,ES70,284.90
2020,UNIDAD_MEDIDA.EUR_1000000,ES70,276.79
2021,UNIDAD_MEDIDA.EUR_1000000,ES70,314.62
