Year,Units,general.territorio,Value
2011,UNIDAD_MEDIDA.PT,ES,31.02
2012,UNIDAD_MEDIDA.PT,ES,30.14
2013,UNIDAD_MEDIDA.PT,ES,40.16
2014,UNIDAD_MEDIDA.PT,ES,40.48
2015,UNIDAD_MEDIDA.PT,ES,35.18
2016,UNIDAD_MEDIDA.PT,ES,38.61
2017,UNIDAD_MEDIDA.PT,ES,32.26
2018,UNIDAD_MEDIDA.PT,ES,38.45
2019,UNIDAD_MEDIDA.PT,ES,37.54
2020,UNIDAD_MEDIDA.PT,ES,44.00
2021,UNIDAD_MEDIDA.PT,ES,46.71
2022,UNIDAD_MEDIDA.PT,ES,42.22
2023,UNIDAD_MEDIDA.PT,ES,50.34
2010,UNIDAD_MEDIDA.PT,ES70,6.01
2011,UNIDAD_MEDIDA.PT,ES70,6.73
2012,UNIDAD_MEDIDA.PT,ES70,7.05
2013,UNIDAD_MEDIDA.PT,ES70,7.65
2014,UNIDAD_MEDIDA.PT,ES70,7.96
2015,UNIDAD_MEDIDA.PT,ES70,7.96
2016,UNIDAD_MEDIDA.PT,ES70,7.92
2017,UNIDAD_MEDIDA.PT,ES70,7.83
2018,UNIDAD_MEDIDA.PT,ES70,10.51
2019,UNIDAD_MEDIDA.PT,ES70,16.37
2020,UNIDAD_MEDIDA.PT,ES70,17.52
2021,UNIDAD_MEDIDA.PT,ES70,20.00
2022,UNIDAD_MEDIDA.PT,ES70,20.13
2010,UNIDAD_MEDIDA.PT,ES703,0.73
2011,UNIDAD_MEDIDA.PT,ES703,0.80
2012,UNIDAD_MEDIDA.PT,ES703,0.56
2013,UNIDAD_MEDIDA.PT,ES703,0.58
2014,UNIDAD_MEDIDA.PT,ES703,2.64
2015,UNIDAD_MEDIDA.PT,ES703,20.11
2016,UNIDAD_MEDIDA.PT,ES703,40.75
2017,UNIDAD_MEDIDA.PT,ES703,46.65
2018,UNIDAD_MEDIDA.PT,ES703,56.54
2019,UNIDAD_MEDIDA.PT,ES703,54.37
2020,UNIDAD_MEDIDA.PT,ES703,41.84
2021,UNIDAD_MEDIDA.PT,ES703,48.28
2022,UNIDAD_MEDIDA.PT,ES703,48.46
2010,UNIDAD_MEDIDA.PT,ES704,5.48
2011,UNIDAD_MEDIDA.PT,ES704,5.86
2012,UNIDAD_MEDIDA.PT,ES704,6.30
2013,UNIDAD_MEDIDA.PT,ES704,6.93
2014,UNIDAD_MEDIDA.PT,ES704,6.96
2015,UNIDAD_MEDIDA.PT,ES704,6.13
2016,UNIDAD_MEDIDA.PT,ES704,6.01
2017,UNIDAD_MEDIDA.PT,ES704,5.28
2018,UNIDAD_MEDIDA.PT,ES704,5.22
2019,UNIDAD_MEDIDA.PT,ES704,11.73
2020,UNIDAD_MEDIDA.PT,ES704,12.46
2021,UNIDAD_MEDIDA.PT,ES704,18.33
2022,UNIDAD_MEDIDA.PT,ES704,19.8
2010,UNIDAD_MEDIDA.PT,ES705,6.61
2011,UNIDAD_MEDIDA.PT,ES705,7.22
2012,UNIDAD_MEDIDA.PT,ES705,7.66
2013,UNIDAD_MEDIDA.PT,ES705,8.21
2014,UNIDAD_MEDIDA.PT,ES705,8.87
2015,UNIDAD_MEDIDA.PT,ES705,9.01
2016,UNIDAD_MEDIDA.PT,ES705,8.84
2017,UNIDAD_MEDIDA.PT,ES705,8.55
2018,UNIDAD_MEDIDA.PT,ES705,12.4
2019,UNIDAD_MEDIDA.PT,ES705,15.98
2020,UNIDAD_MEDIDA.PT,ES705,17.08
2021,UNIDAD_MEDIDA.PT,ES705,21.00
2022,UNIDAD_MEDIDA.PT,ES705,23.75
2010,UNIDAD_MEDIDA.PT,ES706,0.76
2011,UNIDAD_MEDIDA.PT,ES706,0.84
2012,UNIDAD_MEDIDA.PT,ES706,0.84
2013,UNIDAD_MEDIDA.PT,ES706,0.88
2014,UNIDAD_MEDIDA.PT,ES706,1.14
2015,UNIDAD_MEDIDA.PT,ES706,1.10
2016,UNIDAD_MEDIDA.PT,ES706,1.28
2017,UNIDAD_MEDIDA.PT,ES706,0.70
2018,UNIDAD_MEDIDA.PT,ES706,0.27
2019,UNIDAD_MEDIDA.PT,ES706,0.21
2020,UNIDAD_MEDIDA.PT,ES706,0.15
2021,UNIDAD_MEDIDA.PT,ES706,0.18
2022,UNIDAD_MEDIDA.PT,ES706,0.01
2010,UNIDAD_MEDIDA.PT,ES707,4.81
2011,UNIDAD_MEDIDA.PT,ES707,6.87
2012,UNIDAD_MEDIDA.PT,ES707,6.48
2013,UNIDAD_MEDIDA.PT,ES707,9.85
2014,UNIDAD_MEDIDA.PT,ES707,10.84
2015,UNIDAD_MEDIDA.PT,ES707,11.10
2016,UNIDAD_MEDIDA.PT,ES707,11.48
2017,UNIDAD_MEDIDA.PT,ES707,10.70
2018,UNIDAD_MEDIDA.PT,ES707,11.10
2019,UNIDAD_MEDIDA.PT,ES707,11.13
2020,UNIDAD_MEDIDA.PT,ES707,10.20
2021,UNIDAD_MEDIDA.PT,ES707,10.38
2022,UNIDAD_MEDIDA.PT,ES707,8.20
2010,UNIDAD_MEDIDA.PT,ES708,3.87
2011,UNIDAD_MEDIDA.PT,ES708,4.41
2012,UNIDAD_MEDIDA.PT,ES708,4.81
2013,UNIDAD_MEDIDA.PT,ES708,4.67
2014,UNIDAD_MEDIDA.PT,ES708,4.57
2015,UNIDAD_MEDIDA.PT,ES708,4.11
2016,UNIDAD_MEDIDA.PT,ES708,4.08
2017,UNIDAD_MEDIDA.PT,ES708,3.79
2018,UNIDAD_MEDIDA.PT,ES708,7.48
2019,UNIDAD_MEDIDA.PT,ES708,9.25
2020,UNIDAD_MEDIDA.PT,ES708,9.86
2021,UNIDAD_MEDIDA.PT,ES708,11.24
2022,UNIDAD_MEDIDA.PT,ES708,10.28
2010,UNIDAD_MEDIDA.PT,ES709,6.25
2011,UNIDAD_MEDIDA.PT,ES709,7.11
2012,UNIDAD_MEDIDA.PT,ES709,7.34
2013,UNIDAD_MEDIDA.PT,ES709,7.99
2014,UNIDAD_MEDIDA.PT,ES709,8.04
2015,UNIDAD_MEDIDA.PT,ES709,7.95
2016,UNIDAD_MEDIDA.PT,ES709,7.77
2017,UNIDAD_MEDIDA.PT,ES709,8.08
2018,UNIDAD_MEDIDA.PT,ES709,10.08
2019,UNIDAD_MEDIDA.PT,ES709,19.63
2020,UNIDAD_MEDIDA.PT,ES709,21.08
2021,UNIDAD_MEDIDA.PT,ES709,21.88
2022,UNIDAD_MEDIDA.PT,ES709,19.89
