Year,Units,general.territorio,Value
2010,UNIDAD_MEDIDA.KT,ES,442.85
2011,UNIDAD_MEDIDA.KT,ES,431.66
2012,UNIDAD_MEDIDA.KT,ES,429.52
2013,UNIDAD_MEDIDA.KT,ES,432.75
2014,UNIDAD_MEDIDA.KT,ES,453.17
2015,UNIDAD_MEDIDA.KT,ES,456.85
2016,UNIDAD_MEDIDA.KT,ES,458.94
2017,UNIDAD_MEDIDA.KT,ES,474.84
2018,UNIDAD_MEDIDA.KT,ES,471.25
2019,UNIDAD_MEDIDA.KT,ES,464.77
2020,UNIDAD_MEDIDA.KT,ES,478.27
2021,UNIDAD_MEDIDA.KT,ES,465.98
2022,UNIDAD_MEDIDA.KT,ES,425.4
2010,UNIDAD_MEDIDA.KT,ES70,3.26
2011,UNIDAD_MEDIDA.KT,ES70,3.12
2012,UNIDAD_MEDIDA.KT,ES70,3.04
2013,UNIDAD_MEDIDA.KT,ES70,2.74
2014,UNIDAD_MEDIDA.KT,ES70,3.02
2015,UNIDAD_MEDIDA.KT,ES70,2.69
2016,UNIDAD_MEDIDA.KT,ES70,2.88
2017,UNIDAD_MEDIDA.KT,ES70,2.89
2018,UNIDAD_MEDIDA.KT,ES70,2.70
2019,UNIDAD_MEDIDA.KT,ES70,2.58
2020,UNIDAD_MEDIDA.KT,ES70,2.65
2021,UNIDAD_MEDIDA.KT,ES70,2.66
