Year,Units,general.territorio,Value
2015,UNIDAD_MEDIDA.PT,ES70,1.25
2012,UNIDAD_MEDIDA.PT,ES70,0.94
2010,UNIDAD_MEDIDA.PT,ES70,0.71
2018,UNIDAD_MEDIDA.PT,ES70,0.46
2012,UNIDAD_MEDIDA.PT,ES,1.29
2011,UNIDAD_MEDIDA.PT,ES70,1.17
2015,UNIDAD_MEDIDA.PT,ES,1.55
2014,UNIDAD_MEDIDA.PT,ES,1.34
2014,UNIDAD_MEDIDA.PT,ES70,0.95
2019,UNIDAD_MEDIDA.PT,ES70,1.45
2019,UNIDAD_MEDIDA.PT,ES,1.13
2018,UNIDAD_MEDIDA.PT,ES,1.06
2016,UNIDAD_MEDIDA.PT,ES70,1.64
2017,UNIDAD_MEDIDA.PT,ES,1.12
2016,UNIDAD_MEDIDA.PT,ES,1.07
2011,UNIDAD_MEDIDA.PT,ES,1.18
2013,UNIDAD_MEDIDA.PT,ES,1.07
2010,UNIDAD_MEDIDA.PT,ES,1.22
2017,UNIDAD_MEDIDA.PT,ES70,0.46
2013,UNIDAD_MEDIDA.PT,ES70,0.85
