Year,Units,general.territorio,Value
2015,UNIDAD_MEDIDA.PER_100000,ES,3.87
2016,UNIDAD_MEDIDA.PER_100000,ES,8.26
2017,UNIDAD_MEDIDA.PER_100000,ES,9.96
2018,UNIDAD_MEDIDA.PER_100000,ES,11.22
2019,UNIDAD_MEDIDA.PER_100000,ES,12.87
2020,UNIDAD_MEDIDA.PER_100000,ES,12.28
2021,UNIDAD_MEDIDA.PER_100000,ES,15.21
2022,UNIDAD_MEDIDA.PER_100000,ES,17.43
2023,UNIDAD_MEDIDA.PER_100000,ES,20.97
2015,UNIDAD_MEDIDA.PER_100000,ES70,6
2016,UNIDAD_MEDIDA.PER_100000,ES70,10.92
2017,UNIDAD_MEDIDA.PER_100000,ES70,15.33
2018,UNIDAD_MEDIDA.PER_100000,ES70,17.44
2019,UNIDAD_MEDIDA.PER_100000,ES70,17.15
2020,UNIDAD_MEDIDA.PER_100000,ES70,14.95
2021,UNIDAD_MEDIDA.PER_100000,ES70,20.72
2022,UNIDAD_MEDIDA.PER_100000,ES70,19.71
2023,UNIDAD_MEDIDA.PER_100000,ES70,27.47
