Year,Units,general.territorio,Value
2015,UNIDAD_MEDIDA.PER_100000,ES,59.22
2015,UNIDAD_MEDIDA.PER_100000,ES,59.22
2016,UNIDAD_MEDIDA.PER_100000,ES,57.41
2016,UNIDAD_MEDIDA.PER_100000,ES,57.41
2017,UNIDAD_MEDIDA.PER_100000,ES,55.37
2017,UNIDAD_MEDIDA.PER_100000,ES,55.37
2018,UNIDAD_MEDIDA.PER_100000,ES,55.21
2018,UNIDAD_MEDIDA.PER_100000,ES,55.21
2019,UNIDAD_MEDIDA.PER_100000,ES,57.78
2019,UNIDAD_MEDIDA.PER_100000,ES,57.78
2020,UNIDAD_MEDIDA.PER_100000,ES,42.25
2020,UNIDAD_MEDIDA.PER_100000,ES,42.25
2021,UNIDAD_MEDIDA.PER_100000,ES,53.1
2021,UNIDAD_MEDIDA.PER_100000,ES,53.1
2022,UNIDAD_MEDIDA.PER_100000,ES,56.6
2022,UNIDAD_MEDIDA.PER_100000,ES,56.6
2015,UNIDAD_MEDIDA.PER_100000,ES70,59.88
2015,UNIDAD_MEDIDA.PER_100000,ES70,59.88
2016,UNIDAD_MEDIDA.PER_100000,ES70,55.48
2016,UNIDAD_MEDIDA.PER_100000,ES70,55.48
2017,UNIDAD_MEDIDA.PER_100000,ES70,52.11
2017,UNIDAD_MEDIDA.PER_100000,ES70,52.11
2018,UNIDAD_MEDIDA.PER_100000,ES70,53.9
2018,UNIDAD_MEDIDA.PER_100000,ES70,53.9
2019,UNIDAD_MEDIDA.PER_100000,ES70,53.49
2019,UNIDAD_MEDIDA.PER_100000,ES70,53.49
2020,UNIDAD_MEDIDA.PER_100000,ES70,42.06
2020,UNIDAD_MEDIDA.PER_100000,ES70,42.06
2021,UNIDAD_MEDIDA.PER_100000,ES70,49.01
2021,UNIDAD_MEDIDA.PER_100000,ES70,49.01
2022,UNIDAD_MEDIDA.PER_100000,ES70,45.51
2022,UNIDAD_MEDIDA.PER_100000,ES70,45.51
