Year,Units,general.territorio,Value
2010,UNIDAD_MEDIDA.PT,ES,-21.27
2011,UNIDAD_MEDIDA.PT,ES,-21.12
2012,UNIDAD_MEDIDA.PT,ES,-22.29
2013,UNIDAD_MEDIDA.PT,ES,-28.95
2014,UNIDAD_MEDIDA.PT,ES,-29.05
2015,UNIDAD_MEDIDA.PT,ES,-26.70
2016,UNIDAD_MEDIDA.PT,ES,-29.80
2017,UNIDAD_MEDIDA.PT,ES,-26.62
2018,UNIDAD_MEDIDA.PT,ES,-28.30
2019,UNIDAD_MEDIDA.PT,ES,-32.91
2020,UNIDAD_MEDIDA.PT,ES,-42.15
2021,UNIDAD_MEDIDA.PT,ES,-38.05
2022,UNIDAD_MEDIDA.PT,ES,-37.0
2010,UNIDAD_MEDIDA.PT,ES70,-18.51
2011,UNIDAD_MEDIDA.PT,ES70,-24.93
2012,UNIDAD_MEDIDA.PT,ES70,-24.12
2013,UNIDAD_MEDIDA.PT,ES70,-29.66
2014,UNIDAD_MEDIDA.PT,ES70,-31.39
2015,UNIDAD_MEDIDA.PT,ES70,-32.60
2016,UNIDAD_MEDIDA.PT,ES70,-30.31
2017,UNIDAD_MEDIDA.PT,ES70,-28.70
2018,UNIDAD_MEDIDA.PT,ES70,-29.92
2019,UNIDAD_MEDIDA.PT,ES70,-30.55
2020,UNIDAD_MEDIDA.PT,ES70,-41.58
2021,UNIDAD_MEDIDA.PT,ES70,-36.56
