Year,Units,general.territorio,Value
2010,UNIDAD_MEDIDA.PT,ES,49.8
2011,UNIDAD_MEDIDA.PT,ES,66.67
2012,UNIDAD_MEDIDA.PT,ES,79.02
2013,UNIDAD_MEDIDA.PT,ES,66.98
2014,UNIDAD_MEDIDA.PT,ES,69.54
2015,UNIDAD_MEDIDA.PT,ES,69.18
2016,UNIDAD_MEDIDA.PT,ES,70.64
2017,UNIDAD_MEDIDA.PT,ES,72.53
2018,UNIDAD_MEDIDA.PT,ES,72.69
2019,UNIDAD_MEDIDA.PT,ES,72.4
2010,UNIDAD_MEDIDA.PT,ES70,32.61
2011,UNIDAD_MEDIDA.PT,ES70,41.66
2012,UNIDAD_MEDIDA.PT,ES70,50.27
2013,UNIDAD_MEDIDA.PT,ES70,46.51
2014,UNIDAD_MEDIDA.PT,ES70,48.32
2015,UNIDAD_MEDIDA.PT,ES70,50.91
2016,UNIDAD_MEDIDA.PT,ES70,51.5
2017,UNIDAD_MEDIDA.PT,ES70,49.53
2018,UNIDAD_MEDIDA.PT,ES70,48.45
