Year,Units,general.territorio,Value
2018,UNIDAD_MEDIDA.EUR,ES,16.52
2017,UNIDAD_MEDIDA.EUR,ES,16.1
2016,UNIDAD_MEDIDA.EUR,ES,15.94
2015,UNIDAD_MEDIDA.EUR,ES,16.04
2014,UNIDAD_MEDIDA.EUR,ES,15.84
2013,UNIDAD_MEDIDA.EUR,ES,15.87
2012,UNIDAD_MEDIDA.EUR,ES,15.83
2011,UNIDAD_MEDIDA.EUR,ES,15.68
2010,UNIDAD_MEDIDA.EUR,ES,15.56
2015,UNIDAD_MEDIDA.EUR,ES70,13.13
2018,UNIDAD_MEDIDA.EUR,ES70,13.43
2017,UNIDAD_MEDIDA.EUR,ES70,12.80
2016,UNIDAD_MEDIDA.EUR,ES70,12.79
2014,UNIDAD_MEDIDA.EUR,ES70,12.57
2013,UNIDAD_MEDIDA.EUR,ES70,12.81
2012,UNIDAD_MEDIDA.EUR,ES70,13.06
2011,UNIDAD_MEDIDA.EUR,ES70,12.76
2010,UNIDAD_MEDIDA.EUR,ES70,12.51
