Year,Units,general.territorio,Value
2010,UNIDAD_MEDIDA.PT,ES,21.82
2011,UNIDAD_MEDIDA.PT,ES,16.05
2012,UNIDAD_MEDIDA.PT,ES,12.05
2013,UNIDAD_MEDIDA.PT,ES,16.74
2014,UNIDAD_MEDIDA.PT,ES,17.05
2015,UNIDAD_MEDIDA.PT,ES,15.18
2016,UNIDAD_MEDIDA.PT,ES,15.89
2017,UNIDAD_MEDIDA.PT,ES,11.54
2018,UNIDAD_MEDIDA.PT,ES,15.9
2019,UNIDAD_MEDIDA.PT,ES,14.7
2020,UNIDAD_MEDIDA.PT,ES,19.71
2010,UNIDAD_MEDIDA.PT,ES70,30.00
2011,UNIDAD_MEDIDA.PT,ES70,31.10
2012,UNIDAD_MEDIDA.PT,ES70,18.80
2013,UNIDAD_MEDIDA.PT,ES70,25.30
2014,UNIDAD_MEDIDA.PT,ES70,37.30
2015,UNIDAD_MEDIDA.PT,ES70,35.60
2016,UNIDAD_MEDIDA.PT,ES70,40.00
2017,UNIDAD_MEDIDA.PT,ES70,32.10
2018,UNIDAD_MEDIDA.PT,ES70,16.00
2019,UNIDAD_MEDIDA.PT,ES70,15.5
2020,UNIDAD_MEDIDA.PT,ES70,33.1
