Year,Units,general.territorio,Value
2019,UNIDAD_MEDIDA.PT,ES,20.12
2018,UNIDAD_MEDIDA.PT,ES,19.88
2017,UNIDAD_MEDIDA.PT,ES,19.17
2016,UNIDAD_MEDIDA.PT,ES,18.69
2015,UNIDAD_MEDIDA.PT,ES,18.98
2014,UNIDAD_MEDIDA.PT,ES,19.06
2013,UNIDAD_MEDIDA.PT,ES,19.95
2012,UNIDAD_MEDIDA.PT,ES,19.65
2011,UNIDAD_MEDIDA.PT,ES,19.43
2010,UNIDAD_MEDIDA.PT,ES,19.36
2018,UNIDAD_MEDIDA.PT,ES70,18.81
2017,UNIDAD_MEDIDA.PT,ES70,18.40
2016,UNIDAD_MEDIDA.PT,ES70,18.05
2015,UNIDAD_MEDIDA.PT,ES70,17.93
2020,UNIDAD_MEDIDA.PT,ES70,18.93
2014,UNIDAD_MEDIDA.PT,ES70,18.40
2013,UNIDAD_MEDIDA.PT,ES70,19.67
2019,UNIDAD_MEDIDA.PT,ES70,18.59
2012,UNIDAD_MEDIDA.PT,ES70,19.60
2011,UNIDAD_MEDIDA.PT,ES70,19.22
2010,UNIDAD_MEDIDA.PT,ES70,20.51
