Year,Units,general.territorio,Value
2010,UNIDAD_MEDIDA.KG,ES,17.52
2011,UNIDAD_MEDIDA.KG,ES,16.93
2012,UNIDAD_MEDIDA.KG,ES,16.89
2013,UNIDAD_MEDIDA.KG,ES,17.01
2014,UNIDAD_MEDIDA.KG,ES,17.87
2015,UNIDAD_MEDIDA.KG,ES,18.09
2016,UNIDAD_MEDIDA.KG,ES,18.17
2017,UNIDAD_MEDIDA.KG,ES,18.72
2018,UNIDAD_MEDIDA.KG,ES,18.63
2019,UNIDAD_MEDIDA.KG,ES,18.39
2020,UNIDAD_MEDIDA.KG,ES,18.93
2021,UNIDAD_MEDIDA.KG,ES,18.41
2022,UNIDAD_MEDIDA.KG,ES,16.85
2010,UNIDAD_MEDIDA.KG,ES70,51.23
2011,UNIDAD_MEDIDA.KG,ES70,17.30
2012,UNIDAD_MEDIDA.KG,ES70,17.10
2013,UNIDAD_MEDIDA.KG,ES70,15.64
2014,UNIDAD_MEDIDA.KG,ES70,17.31
2015,UNIDAD_MEDIDA.KG,ES70,15.46
2016,UNIDAD_MEDIDA.KG,ES70,16.69
2017,UNIDAD_MEDIDA.KG,ES70,15.66
2018,UNIDAD_MEDIDA.KG,ES70,13.32
2019,UNIDAD_MEDIDA.KG,ES70,12.74
2020,UNIDAD_MEDIDA.KG,ES70,13.11
2021,UNIDAD_MEDIDA.KG,ES70,13.12
