Year,Units,general.territorio,Value
2010,UNIDAD_MEDIDA.KG_CO2_E,ES,0.29
2011,UNIDAD_MEDIDA.KG_CO2_E,ES,0.29
2012,UNIDAD_MEDIDA.KG_CO2_E,ES,0.30
2013,UNIDAD_MEDIDA.KG_CO2_E,ES,0.27
2014,UNIDAD_MEDIDA.KG_CO2_E,ES,0.27
2015,UNIDAD_MEDIDA.KG_CO2_E,ES,0.27
2016,UNIDAD_MEDIDA.KG_CO2_E,ES,0.25
2017,UNIDAD_MEDIDA.KG_CO2_E,ES,0.25
2018,UNIDAD_MEDIDA.KG_CO2_E,ES,0.24
2019,UNIDAD_MEDIDA.KG_CO2_E,ES,0.22
2020,UNIDAD_MEDIDA.KG_CO2_E,ES,0.22
2021,UNIDAD_MEDIDA.KG_CO2_E,ES,0.22
2022,UNIDAD_MEDIDA.KG_CO2_E,ES,0.19
2010,UNIDAD_MEDIDA.KG_CO2_E,ES70,0.39
2011,UNIDAD_MEDIDA.KG_CO2_E,ES70,0.36
2012,UNIDAD_MEDIDA.KG_CO2_E,ES70,0.37
2013,UNIDAD_MEDIDA.KG_CO2_E,ES70,0.35
2014,UNIDAD_MEDIDA.KG_CO2_E,ES70,0.34
2015,UNIDAD_MEDIDA.KG_CO2_E,ES70,0.32
2016,UNIDAD_MEDIDA.KG_CO2_E,ES70,0.32
2017,UNIDAD_MEDIDA.KG_CO2_E,ES70,0.32
2018,UNIDAD_MEDIDA.KG_CO2_E,ES70,0.31
2019,UNIDAD_MEDIDA.KG_CO2_E,ES70,0.30
2020,UNIDAD_MEDIDA.KG_CO2_E,ES70,0.31
2021,UNIDAD_MEDIDA.KG_CO2_E,ES70,0.31
