Year,Units,general.territorio,Value
2010,UNIDAD_MEDIDA.IX,ES,0.62
2011,UNIDAD_MEDIDA.IX,ES,0.61
2012,UNIDAD_MEDIDA.IX,ES,0.61
2013,UNIDAD_MEDIDA.IX,ES,0.61
2014,UNIDAD_MEDIDA.IX,ES,0.61
2015,UNIDAD_MEDIDA.IX,ES,0.62
2016,UNIDAD_MEDIDA.IX,ES,0.61
2017,UNIDAD_MEDIDA.IX,ES,0.62
2018,UNIDAD_MEDIDA.IX,ES,0.63
2019,UNIDAD_MEDIDA.IX,ES,0.63
2020,UNIDAD_MEDIDA.IX,ES,0.62
2021,UNIDAD_MEDIDA.IX,ES,0.62
2010,UNIDAD_MEDIDA.IX,ES70,0.48
2011,UNIDAD_MEDIDA.IX,ES70,0.48
2012,UNIDAD_MEDIDA.IX,ES70,0.49
2013,UNIDAD_MEDIDA.IX,ES70,0.48
2014,UNIDAD_MEDIDA.IX,ES70,0.48
2015,UNIDAD_MEDIDA.IX,ES70,0.48
2016,UNIDAD_MEDIDA.IX,ES70,0.47
2017,UNIDAD_MEDIDA.IX,ES70,0.48
2018,UNIDAD_MEDIDA.IX,ES70,0.49
2019,UNIDAD_MEDIDA.IX,ES70,0.49
2020,UNIDAD_MEDIDA.IX,ES70,0.48
2021,UNIDAD_MEDIDA.IX,ES70,0.49
