Year,Units,general.territorio,Value
2010,UNIDAD_MEDIDA.PT,ES,97.90
2011,UNIDAD_MEDIDA.PT,ES,97.50
2012,UNIDAD_MEDIDA.PT,ES,97.50
2013,UNIDAD_MEDIDA.PT,ES,97.30
2014,UNIDAD_MEDIDA.PT,ES,97.10
2015,UNIDAD_MEDIDA.PT,ES,97.80
2016,UNIDAD_MEDIDA.PT,ES,98.00
2017,UNIDAD_MEDIDA.PT,ES,95.70
2018,UNIDAD_MEDIDA.PT,ES,98.60
2019,UNIDAD_MEDIDA.PT,ES,98.80
2020,UNIDAD_MEDIDA.PT,ES,98.90
2021,UNIDAD_MEDIDA.PT,ES,98.40
2022,UNIDAD_MEDIDA.PT,ES,98.60
2010,UNIDAD_MEDIDA.PT,ES70,97.00
2011,UNIDAD_MEDIDA.PT,ES70,95.50
2012,UNIDAD_MEDIDA.PT,ES70,95.30
2013,UNIDAD_MEDIDA.PT,ES70,94.30
2014,UNIDAD_MEDIDA.PT,ES70,97.20
2015,UNIDAD_MEDIDA.PT,ES70,98.10
2016,UNIDAD_MEDIDA.PT,ES70,98.00
2017,UNIDAD_MEDIDA.PT,ES70,97.80
2018,UNIDAD_MEDIDA.PT,ES70,96.90
2019,UNIDAD_MEDIDA.PT,ES70,97.00
2020,UNIDAD_MEDIDA.PT,ES70,96.70
2021,UNIDAD_MEDIDA.PT,ES70,95.50
2022,UNIDAD_MEDIDA.PT,ES70,95.50
