Year,Units,general.territorio,Value
2012,UNIDAD_MEDIDA.PER_100000,ES,16.25
2013,UNIDAD_MEDIDA.PER_100000,ES,14.45
2014,UNIDAD_MEDIDA.PER_100000,ES,14.07
2015,UNIDAD_MEDIDA.PER_100000,ES,13.33
2016,UNIDAD_MEDIDA.PER_100000,ES,13.79
2017,UNIDAD_MEDIDA.PER_100000,ES,13.00
2018,UNIDAD_MEDIDA.PER_100000,ES,12.77
2019,UNIDAD_MEDIDA.PER_100000,ES,12.78
2020,UNIDAD_MEDIDA.PER_100000,ES,10.34
2021,UNIDAD_MEDIDA.PER_100000,ES,9.81
2022,UNIDAD_MEDIDA.PER_100000,ES,10.10
2012,UNIDAD_MEDIDA.PER_100000,ES70,9.58
2013,UNIDAD_MEDIDA.PER_100000,ES70,9.52
2014,UNIDAD_MEDIDA.PER_100000,ES70,8.82
2015,UNIDAD_MEDIDA.PER_100000,ES70,9.64
2016,UNIDAD_MEDIDA.PER_100000,ES70,7.23
2017,UNIDAD_MEDIDA.PER_100000,ES70,7.91
2018,UNIDAD_MEDIDA.PER_100000,ES70,9.12
2019,UNIDAD_MEDIDA.PER_100000,ES70,7.45
2020,UNIDAD_MEDIDA.PER_100000,ES70,7.73
2021,UNIDAD_MEDIDA.PER_100000,ES70,5.48
2022,UNIDAD_MEDIDA.PER_100000,ES70,6.91
