Year,Units,general.territorio,Value
2010,UNIDAD_MEDIDA.PT,ES,41.94
2011,UNIDAD_MEDIDA.PT,ES,34.13
2012,UNIDAD_MEDIDA.PT,ES,34.13
2013,UNIDAD_MEDIDA.PT,ES,34.16
2014,UNIDAD_MEDIDA.PT,ES,34.16
2015,UNIDAD_MEDIDA.PT,ES,44.38
2016,UNIDAD_MEDIDA.PT,ES,43.18
2017,UNIDAD_MEDIDA.PT,ES,43.18
2018,UNIDAD_MEDIDA.PT,ES,43.17
2019,UNIDAD_MEDIDA.PT,ES,47.24
2020,UNIDAD_MEDIDA.PT,ES,45.08
2021,UNIDAD_MEDIDA.PT,ES,47.67
2022,UNIDAD_MEDIDA.PT,ES,48.70
2023,UNIDAD_MEDIDA.PT,ES,45.79
2010,UNIDAD_MEDIDA.PT,ES70,50.00
2011,UNIDAD_MEDIDA.PT,ES70,37.50
2012,UNIDAD_MEDIDA.PT,ES70,37.50
2013,UNIDAD_MEDIDA.PT,ES70,37.50
2014,UNIDAD_MEDIDA.PT,ES70,37.50
2015,UNIDAD_MEDIDA.PT,ES70,60.00
2016,UNIDAD_MEDIDA.PT,ES70,60.00
2017,UNIDAD_MEDIDA.PT,ES70,60.00
2018,UNIDAD_MEDIDA.PT,ES70,60.00
2019,UNIDAD_MEDIDA.PT,ES70,60.00
2020,UNIDAD_MEDIDA.PT,ES70,50.00
2021,UNIDAD_MEDIDA.PT,ES70,50.00
2022,UNIDAD_MEDIDA.PT,ES70,50.00
2023,UNIDAD_MEDIDA.PT,ES70,50.00
2024,UNIDAD_MEDIDA.PT,ES70,50.00
