Year,Units,general.territorio,Value
2016,UNIDAD_MEDIDA.PT,ES70,25.88
2013,UNIDAD_MEDIDA.PT,ES70,25.99
2016,UNIDAD_MEDIDA.PT,ES,24.17
2013,UNIDAD_MEDIDA.PT,ES,28.09
