Year,Units,general.territorio,Value
2015,UNIDAD_MEDIDA.PT,ES,0.57
2016,UNIDAD_MEDIDA.PT,ES,0.54
2017,UNIDAD_MEDIDA.PT,ES,0.14
2018,UNIDAD_MEDIDA.PT,ES,0.16
2019,UNIDAD_MEDIDA.PT,ES,0.20
2020,UNIDAD_MEDIDA.PT,ES,0.42
2021,UNIDAD_MEDIDA.PT,ES,1.12
2022,UNIDAD_MEDIDA.PT,ES,1.24
2023,UNIDAD_MEDIDA.PT,ES,1.79
2015,UNIDAD_MEDIDA.PT,ES70,0.40
2016,UNIDAD_MEDIDA.PT,ES70,2.10
2017,UNIDAD_MEDIDA.PT,ES70,2.00
2018,UNIDAD_MEDIDA.PT,ES70,0.30
2019,UNIDAD_MEDIDA.PT,ES70,0.15
2020,UNIDAD_MEDIDA.PT,ES70,1.55
2021,UNIDAD_MEDIDA.PT,ES70,1.06
2022,UNIDAD_MEDIDA.PT,ES70,1.56
2023,UNIDAD_MEDIDA.PT,ES70,2.29
2024,UNIDAD_MEDIDA.PT,ES70,1.11
