Year,Units,general.territorio,Value
2010,UNIDAD_MEDIDA.PER_100000_POP,ES,221.87
2011,UNIDAD_MEDIDA.PER_100000_POP,ES,225.59
2012,UNIDAD_MEDIDA.PER_100000_POP,ES,228.56
2013,UNIDAD_MEDIDA.PER_100000_POP,ES,229.94
2014,UNIDAD_MEDIDA.PER_100000_POP,ES,228.76
2015,UNIDAD_MEDIDA.PER_100000_POP,ES,230.97
2016,UNIDAD_MEDIDA.PER_100000_POP,ES,234.00
2017,UNIDAD_MEDIDA.PER_100000_POP,ES,234.40
2018,UNIDAD_MEDIDA.PER_100000_POP,ES,232.25
2010,UNIDAD_MEDIDA.PER_100000_POP,ES70,188.40
2011,UNIDAD_MEDIDA.PER_100000_POP,ES70,190.41
2012,UNIDAD_MEDIDA.PER_100000_POP,ES70,197.44
2013,UNIDAD_MEDIDA.PER_100000_POP,ES70,196.02
2014,UNIDAD_MEDIDA.PER_100000_POP,ES70,192.12
2015,UNIDAD_MEDIDA.PER_100000_POP,ES70,194.15
2016,UNIDAD_MEDIDA.PER_100000_POP,ES70,197.04
2017,UNIDAD_MEDIDA.PER_100000_POP,ES70,196.85
2018,UNIDAD_MEDIDA.PER_100000_POP,ES70,199.65
