Year,Units,general.territorio,Value
2013,UNIDAD_MEDIDA.PT,ES,43.74
2016,UNIDAD_MEDIDA.PT,ES,44.88
2013,UNIDAD_MEDIDA.PT,ES70,33.08
2016,UNIDAD_MEDIDA.PT,ES70,32.76
