Year,Units,general.territorio,Value
2016,UNIDAD_MEDIDA.OVERNIGHT_STAY,ES,26.63
2017,UNIDAD_MEDIDA.OVERNIGHT_STAY,ES,27.86
2018,UNIDAD_MEDIDA.OVERNIGHT_STAY,ES,27.02
2019,UNIDAD_MEDIDA.OVERNIGHT_STAY,ES,26.43
2020,UNIDAD_MEDIDA.OVERNIGHT_STAY,ES,12.65
2021,UNIDAD_MEDIDA.OVERNIGHT_STAY,ES,17.15
2022,UNIDAD_MEDIDA.OVERNIGHT_STAY,ES,24.70
2016,UNIDAD_MEDIDA.OVERNIGHT_STAY,ES70,65.27
2017,UNIDAD_MEDIDA.OVERNIGHT_STAY,ES70,68.63
2018,UNIDAD_MEDIDA.OVERNIGHT_STAY,ES70,65.50
2019,UNIDAD_MEDIDA.OVERNIGHT_STAY,ES70,62.25
2020,UNIDAD_MEDIDA.OVERNIGHT_STAY,ES70,22.11
2021,UNIDAD_MEDIDA.OVERNIGHT_STAY,ES70,30.54
2022,UNIDAD_MEDIDA.OVERNIGHT_STAY,ES70,58.21
2023,UNIDAD_MEDIDA.OVERNIGHT_STAY,ES70,65.35
